node_id,x,y,radius
209,824,236,32.89376840679705
210,395,240,82.0792300158816
211,795,240,37.0
212,112,242,9.486832980505138
213,340,244,78.31347265956222
214,197,246,15.033296378372908
215,563,246,49.76946855251722
216,805,246,41.048751503547585
217,814,246,41.012193308819754
218,122,250,14.317821063276353
219,385,250,88.23264701911646
220,350,254,88.0
221,132,256,19.0
222,196,256,17.46424919657298
223,559,256,57.697486947006624
224,811,256,51.0
225,375,260,95.524865872714
226,360,264,98.0
227,142,265,26.92582403567252
228,187,266,26.248809496813376
229,556,266,65.19202405202648
230,821,266,59.43904440685432
231,23,274,12.806248474865697
232,152,274,33.734255586866
233,366,274,104.23531071570709
234,177,276,34.058772731852805
235,551,276,74.24284477308234
236,830,276,66.37017402418047
237,1111,281,19.924858845171276
238,15,282,14.317821063276353
239,27,283,11.0
240,162,284,42.1070065428546
241,362,284,101.43470806385751
242,369,284,108.34205093129813
243,544,286,82.92767933567175
244,833,286,69.0
245,1103,287,24.331050121192877
246,7,289,9.0
247,166,291,46.010868281309364
248,379,293,106.47065323364932
249,1093,293,26.92582403567252
250,352,294,93.96275858019496
251,534,296,86.31338250816034
252,835,296,71.449282711585
253,389,300,95.70788891204319
254,167,301,47.0
255,1081,301,25.553864678361276
256,399,303,88.95504482602435
257,409,303,85.72630868059116
258,419,303,83.3606621854697
259,429,303,82.15229759416349
260,439,303,82.0
261,449,303,82.38931969618392
262,459,303,83.95236744726142
263,469,303,82.20097323024831
264,479,303,81.09870529176159
265,489,303,81.02468759581859
266,499,303,81.88406438373708
267,509,303,83.93449827097318
268,519,303,86.97700845625813
269,1075,303,24.698178070456937
270,345,304,90.87353850269065
271,836,306,74.21590126111789
272,1068,306,26.076809620810597
273,529,307,94.33981132056604
274,1062,309,29.0
275,168,311,48.662100242385755
276,539,311,97.3498844375277
277,1050,313,33.95585369269929
278,341,314,91.706052144883
279,1044,315,36.6742416417845
280,836,316,76.84399781375251
281,549,318,97.45255255764212
282,1034,320,43.93176527297759
283,166,321,49.39635614091387
284,176,324,57.697486947006624
285,334,324,91.02197536858887
286,838,326,81.93289937503738
287,559,327,96.40020746865642
288,186,329,58.412327466040935
289,848,329,81.39410298049853
290,1024,330,56.302753041036986
291,156,331,42.720018726587654
292,196,331,54.589376255824725
293,858,332,74.67261881037788
294,920,333,66.70832032063167
295,206,334,52.80151512977634
296,329,334,92.41753080449618
297,868,334,69.6419413859206
298,878,334,67.60177512462228
299,888,334,67.0
300,898,334,67.0
301,908,334,67.11929677819934
302,930,334,66.18912297349165
303,940,335,67.0
304,950,335,67.11929677819934
305,960,335,67.11929677819934
306,970,335,63.60031446463138
307,150,336,35.84689665786984
308,828,336,76.92203845452875
309,980,336,60.530983801686226
310,568,337,95.67131231461184
311,990,337,59.0
312,1000,338,58.69412236331676
313,1010,338,61.032778078668514
314,322,339,91.96738552334735
315,138,340,28.442925306655784
316,1018,340,59.464274989274024
317,216,341,56.293871780150276
318,316,341,89.49860334105779
319,132,342,25.317977802344327
320,927,343,61.68468205316454
321,822,346,76.32168761236873
322,574,347,93.40770846134703
323,306,350,91.0659101969557
324,1028,350,47.07440918375928
325,226,351,65.03076195155643
326,937,353,55.90169943749474
327,296,354,89.89994438263018
328,814,356,75.43208866258443
329,283,357,86.83893136145792
330,578,357,91.26883367283708
331,275,359,84.21995013059554
332,1034,360,40.0
333,236,361,75.05997601918082
334,266,361,81.93900170248598
335,259,363,81.27115109311545
336,945,363,51.31276644267
337,253,364,80.52328855678958
338,246,365,80.06247560499239
339,804,366,74.62573282722254
340,582,367,89.89438247187641
341,1034,370,40.01249804748511
342,950,373,43.01162633521314
343,240,375,79.90619500389191
344,797,376,73.0
345,585,377,88.23831367382311
346,1034,380,41.43669871020132
347,953,383,35.34119409414458
348,237,385,76.02631123499285
349,794,386,69.33974329343886
350,587,387,86.64871608973787
351,1034,390,41.0
352,958,393,26.92582403567252
353,234,395,73.02739212103907
354,786,396,71.58910531638176
355,589,397,85.90692637965812
356,1034,400,40.0
357,777,402,68.9492567037528
358,966,403,17.0
359,765,404,72.00694410957877
360,233,405,72.99315036357864
361,743,405,70.21395872616783
362,753,405,73.92563831310488
363,737,406,68.4470598345904
364,787,406,61.98386886924694
365,592,407,87.36131867136622
366,726,409,67.446274915669
367,1026,410,32.984845004941285
368,1039,410,39.11521443121589
369,976,412,8.94427190999916
370,715,414,69.87131027825369
371,233,415,75.02666192761077
372,986,415,8.0
373,797,416,49.8196748283246
374,595,417,87.55569655939013
375,709,418,73.17103251970687
376,1049,418,31.0
377,1016,420,28.231188426986208
378,996,421,16.1245154965971
379,1010,422,24.166091947189145
380,1059,424,25.709920264364882
381,233,425,71.84010022264724
382,699,425,80.0
383,807,426,39.0
384,599,427,89.44271909999159
385,692,428,83.02409288875127
386,1069,429,23.769728648009426
387,233,435,69.42621983083913
388,817,436,29.427877939124322
389,605,437,93.55746896961247
390,682,437,92.77930803794561
391,1078,439,18.973665961010276
392,641,442,109.59014554237986
393,651,442,105.6882207249228
394,661,442,102.45974819410792
395,671,442,99.68951800465283
396,634,443,113.64858116140297
397,233,445,68.11754546370561
398,627,445,114.35471131527551
399,827,446,20.615528128088304
400,615,447,102.23991392797629
401,621,447,108.2266141020775
402,1088,449,11.40175425099138
403,1122,452,7.211102550927978
404,1098,453,8.0
405,1108,454,7.0
406,233,455,68.00735254367721
407,614,457,101.0
408,233,465,68.26419266350405
409,611,467,98.50888284819801
410,126,475,2.8284271247461903
411,136,475,5.385164807134504
412,233,475,68.0
413,146,476,9.055385138137417
414,607,477,96.1041102138717
415,613,477,97.98469268207153
416,156,478,13.152946437965905
417,166,481,19.697715603592208
418,233,485,68.46897107449476
419,597,487,85.37564055396598
420,623,487,91.54780172128658
421,176,489,27.313000567495326
422,233,495,69.72087205421343
423,587,497,75.0
424,633,497,86.83317338436964
425,186,499,34.36568055487916
426,233,505,68.26419266350405
427,577,507,65.37583651472461
428,643,507,84.02380615040002
429,196,509,44.0
430,233,515,68.0
431,567,516,58.52349955359813
432,649,517,77.20103626247513
433,206,519,54.91812087098393
434,561,520,56.08029957123981
435,232,525,69.0
436,650,527,70.83078426785913
437,216,529,67.05221845696084
438,551,529,47.53945729601885
439,223,532,70.03570517957252
440,235,535,66.61080993352356
441,543,537,42.37924020083418
442,650,537,66.18912297349165
443,213,539,62.03224967708329
444,245,545,57.87054518492115
445,541,547,43.01162633521314
446,650,547,62.03224967708329
447,203,549,52.23983154643591
448,255,555,50.21951811795888
449,192,557,46.8187996428785
450,540,557,39.05124837953327
451,650,557,58.9406481131655
452,180,561,48.82622246293481
453,169,564,50.21951811795888
454,258,565,48.83646178829912
455,143,567,42.05948168962618
456,540,567,36.6742416417845
457,650,567,56.515484603779164
458,153,568,46.238512086787566
459,136,569,38.27531841800928
460,125,574,28.635642126552707
461,257,575,51.0
462,540,577,35.05709628591621
463,647,577,52.08646657242167
464,160,578,50.53711507397311
465,115,580,20.09975124224178
466,256,585,45.617978911828175
467,105,587,13.92838827718412
468,540,587,35.0
469,641,587,46.04345773288535
470,160,588,46.486557196677836
471,99,591,12.36931687685298
472,936,594,1.0
473,254,595,40.26164427839479
474,88,596,9.055385138137417
475,540,597,35.0
476,632,597,38.897300677553446
477,160,598,44.28317965096906
478,251,605,36.0
479,540,607,35.0
480,627,607,38.01315561749642
481,161,608,43.0
482,249,615,34.0147027033899
483,540,617,35.6931365951495
484,623,617,40.36087214122113
485,162,618,42.42640687119285
486,1083,623,8.94427190999916
487,246,625,32.89376840679705
488,1093,626,4.0
489,541,627,39.56008088970496
490,615,627,41.88078318274385
491,162,628,44.94441010848846
492,1072,628,10.44030650891055
493,1103,630,5.0
494,1062,631,9.219544457292887
495,243,635,34.132096331752024
496,548,637,49.0
497,605,637,46.238512086787566
498,162,638,44.9221548904324
499,1111,639,8.246211251235321
500,967,641,5.0
501,237,645,36.069377593742864
502,558,647,57.77542730261716
503,595,647,53.46026561849464
504,162,648,42.42640687119285
505,225,649,32.202484376209235
506,1113,649,5.0
507,218,651,31.78049716414141
508,966,651,5.385164807134504
509,212,653,33.015148038438355
510,206,656,36.22154055254967
511,568,657,64.32728814430156
512,583,657,63.0
513,163,658,42.01190307520001
514,966,661,9.433981132056603
515,196,662,44.27188724235731
516,1114,662,1.0
517,22,665,13.0
518,593,665,55.57877292636101
519,190,666,50.15974481593781
520,573,667,73.43704787094863
521,169,668,48.0
522,964,671,15.264337522473747
523,1115,672,7.0710678118654755
524,19,675,16.1245154965971
525,180,675,59.07622195096772
526,603,675,48.38388161361178
527,571,677,77.83315488916018
528,565,679,73.00684899377592
529,955,680,15.556349186104045
530,669,682,12.649110640673518
531,1116,682,15.0
532,663,684,16.76305461424021
533,17,685,21.02379604162864
534,178,685,58.463663928973865
535,613,685,43.56604182158393
536,656,686,19.924858845171276
537,577,687,76.15773105863909
538,633,687,29.832867780352597
539,643,687,24.596747752497688
540,623,688,36.76955262170047
541,946,690,12.165525060596439
542,1113,692,20.223748416156685
543,18,695,25.612496949731394
544,178,695,60.63827174318213
545,581,697,68.9492567037528
546,943,700,12.083045973594572
547,1110,702,19.235384061671343
548,21,705,30.4138126514911
549,177,705,59.682493245507096
550,886,705,10.04987562112089
551,585,707,61.84658438426491
552,896,707,12.0
553,906,707,12.36931687685298
554,916,708,13.0
555,936,710,17.11724276862369
556,926,711,16.1245154965971
557,1110,712,22.135943621178654
558,187,714,48.507731342539614
559,28,715,34.88552708502482
560,167,715,50.21951811795888
561,587,717,56.302753041036986
562,932,719,19.235384061671343
563,156,722,41.30375285612676
564,1108,722,24.596747752497688
565,195,724,40.0
566,1101,724,19.697715603592208
567,36,725,40.80441152620633
568,1095,725,15.0
569,145,726,36.013886210738214
570,589,727,51.66236541235796
571,139,728,34.0
572,933,729,18.24828759089466
573,95,730,32.0
574,105,730,32.2490309931942
575,115,730,34.92849839314596
576,125,730,32.55764119219941
577,88,731,33.54101966249684
578,81,732,35.6931365951495
579,1111,732,21.400934559032695
580,74,734,39.293765408777
581,200,734,35.35533905932738
582,40,735,49.64876634922564
583,68,737,44.01136216933077
584,590,737,49.09175083453431
585,935,739,19.697715603592208
586,871,740,7.615773105863909
587,953,742,9.848857801796104
588,1112,742,17.46424919657298
589,58,743,53.665631459994955
590,864,743,9.055385138137417
591,205,744,32.01562118716424
592,947,744,14.7648230602334
593,46,745,59.033888572581766
594,941,745,19.1049731745428
595,852,746,8.54400374531753
596,590,747,48.093658625644196
597,934,749,15.524174696260024
598,48,751,64.62197768561404
599,1112,752,15.033296378372908
600,209,754,29.427877939124322
601,591,757,47.0
602,930,759,11.0
603,45,761,63.89053137985315
604,1112,762,15.0
605,214,764,25.0
606,591,767,47.51841748206689
607,43,771,60.802960454241045
608,1112,772,15.811388300841896
609,216,774,23.0
610,591,777,48.093658625644196
611,40,781,57.42821606144492
612,1112,782,19.697715603592208
613,217,784,21.0
614,591,787,48.0
615,37,791,53.907327887774215
616,1107,792,20.591260281974
617,218,794,20.0
618,591,797,46.52956049652737
619,841,797,8.0
620,35,801,49.4064773081425
621,803,801,9.848857801796104
622,907,801,10.0
623,1102,802,19.697715603592208
624,813,803,9.0
625,219,804,19.0
626,823,804,10.0
627,591,807,46.0
628,834,807,14.0
629,995,807,16.15549442140351
630,33,811,45.48626166217664
631,903,811,13.038404810405298
632,1099,812,19.235384061671343
633,218,814,17.72004514666935
634,591,817,46.09772228646444
635,833,817,15.297058540778355
636,994,817,18.0
637,30,821,43.01162633521314
638,902,821,11.0
639,1095,822,21.213203435596427
640,216,824,15.0
641,591,827,46.0
642,833,827,15.524174696260024
643,1001,827,19.697715603592208
644,27,831,38.41874542459709
645,901,831,10.0
646,1092,832,23.021728866442675
647,218,834,14.560219778561036
648,1011,836,19.209372712298546
649,591,837,46.010868281309364
650,830,837,17.204650534085253
651,24,841,34.40930106817051
652,903,841,8.0
653,1086,842,27.202941017470888
654,1078,843,26.40075756488817
655,218,844,13.038404810405298
656,1071,844,21.93171219946131
657,820,846,14.142135623730951
658,1015,846,18.439088914585774
659,1034,846,16.278820596099706
660,1044,846,15.0
661,1054,846,16.0
662,591,847,47.095647357266465
663,1022,847,21.470910553583888
664,814,849,12.36931687685298
665,22,851,31.064449134018133
666,906,851,5.385164807134504
667,1089,852,21.840329667841555
668,796,853,8.54400374531753
669,218,854,13.0
670,789,854,8.54400374531753
671,1014,856,17.0
672,590,857,47.853944456021594
673,22,861,26.40075756488817
674,910,861,7.615773105863909
675,584,862,43.93176527297759
676,1091,862,18.110770276274835
677,218,864,14.035668847618199
678,1013,866,16.76305461424021
679,600,867,37.0
680,919,870,12.083045973594572
681,22,871,23.345235059857504
682,932,871,10.198039027185569
683,574,872,36.138621999185304
684,925,872,12.36931687685298
685,1093,872,16.0
686,219,874,16.76305461424021
687,1012,876,17.11724276862369
688,610,877,28.0178514522438
689,564,879,27.294688127912362
690,22,881,23.0
691,1093,882,16.76305461424021
692,219,884,18.24828759089466
693,620,886,19.0
694,1011,886,17.0
695,553,887,17.0
696,1005,890,14.560219778561036
697,32,891,13.0
698,229,891,17.69180601295413
699,1088,892,11.0
700,1098,892,14.7648230602334
701,210,893,11.0
702,239,895,12.727922061357855
703,409,896,10.0
704,543,896,8.0
705,1020,896,9.486832980505138
706,1108,897,8.48528137423857
707,403,898,6.708203932499369
708,995,898,6.708203932499369
