node_id,x,y,radius
268,803,506,5.830951894845301
269,104,512,18.973665961010276
270,269,514,8.48528137423857
271,605,516,12.727922061357855
272,797,516,4.0
273,99,522,18.35755975068582
274,5,524,7.211102550927978
275,277,524,7.810249675906654
276,594,526,13.892443989449804
277,94,532,18.788294228055936
278,372,532,2.0
279,287,533,8.06225774829855
280,10,534,13.92838827718412
281,583,534,14.212670403551895
282,577,539,14.142135623730951
283,297,540,10.295630140987
284,89,542,20.396078054371138
285,571,543,14.317821063276353
286,16,544,21.0
287,343,544,2.0
288,307,546,12.083045973594572
289,26,547,18.0
290,36,547,18.110770276274835
291,565,547,15.524174696260024
292,46,548,18.0
293,333,548,6.324555320336759
294,56,550,21.0
295,324,550,10.198039027185569
296,317,551,13.341664064126334
297,83,552,24.331050121192877
298,1048,552,5.0
299,66,553,25.0
300,1041,553,7.0
301,76,555,29.732137494637012
302,555,555,18.788294228055936
303,1035,556,9.055385138137417
304,1025,562,11.180339887498949
305,545,564,19.4164878389476
306,82,565,25.317977802344327
307,1019,566,12.083045973594572
308,539,568,19.4164878389476
309,1013,570,12.806248474865697
310,532,571,17.0
311,84,575,25.0
312,1003,578,14.317821063276353
313,85,585,26.248809496813376
314,992,586,16.1245154965971
315,986,590,16.64331697709324
316,86,595,24.698178070456937
317,976,599,14.866068747318506
318,87,605,24.0
319,88,615,25.0
320,773,619,8.602325267042627
321,90,625,27.0
322,773,629,13.038404810405298
323,93,635,30.0
324,763,636,7.0
325,756,638,5.656854249492381
326,781,639,12.041594578792296
327,101,644,34.17601498127012
328,111,647,28.160255680657446
329,747,647,9.219544457292887
330,121,649,24.041630560342615
331,791,649,8.602325267042627
332,131,650,21.095023109728988
333,141,651,19.0
334,151,652,17.0
335,194,652,10.0
336,205,652,9.055385138137417
337,215,652,8.94427190999916
338,161,653,14.035668847618199
339,171,653,12.649110640673518
340,181,653,11.0
341,738,657,13.416407864998739
342,801,657,8.54400374531753
343,282,660,15.0
344,292,660,21.93171219946131
345,302,662,26.570660511172846
346,811,666,10.63014581273465
347,729,667,15.620499351813308
348,311,671,29.206163733020468
349,821,672,9.486832980505138
350,719,676,17.204650534085253
351,831,678,8.06225774829855
352,313,681,25.238858928247925
353,708,684,18.788294228055936
354,841,686,9.848857801796104
355,698,689,20.615528128088304
356,312,691,19.235384061671343
357,691,692,21.540659228538015
358,851,693,10.295630140987
359,680,697,23.345235059857504
360,674,700,24.166091947189145
361,861,701,6.324555320336759
362,668,703,24.596747752497688
363,507,704,10.770329614269007
364,658,710,28.160255680657446
365,499,714,14.7648230602334
366,652,720,29.966648127543394
367,490,723,15.556349186104045
368,649,730,29.427877939124322
369,37,731,20.024984394500787
370,481,733,15.811388300841896
371,47,740,22.67156809750927
372,648,740,30.0
373,475,743,16.492422502470642
374,56,750,23.021728866442675
375,648,750,31.622776601683793
376,470,753,17.08800749063506
377,62,760,22.360679774997898
378,648,760,34.0
379,467,763,16.76305461424021
380,651,767,27.0
381,936,767,6.324555320336759
382,641,768,26.0
383,70,770,24.596747752497688
384,661,770,25.079872407968907
385,635,771,23.0
386,671,772,24.73863375370596
387,464,773,18.0
388,625,776,19.0
389,681,776,22.561028345356956
390,945,777,9.433981132056603
391,75,780,24.166091947189145
392,615,780,14.035668847618199
393,691,780,20.8806130178211
394,460,783,21.0
395,605,784,10.0
396,701,785,18.973665961010276
397,598,787,7.0
398,954,787,12.041594578792296
399,592,789,5.0
400,79,790,23.769728648009426
401,711,790,16.278820596099706
402,586,792,5.0
403,453,793,28.0
404,721,794,15.231546211727817
405,442,797,31.953090617340916
406,576,797,8.246211251235321
407,962,797,14.142135623730951
408,731,799,14.560219778561036
409,85,800,26.40075756488817
410,463,801,18.681541692269406
411,430,802,29.832867780352597
412,566,803,12.165525060596439
413,741,804,13.892443989449804
414,423,805,29.120439557122072
415,560,806,13.341664064126334
416,971,807,16.64331697709324
417,473,808,12.083045973594572
418,413,809,29.68164415931166
419,91,810,25.632011235952593
420,751,811,13.601470508735444
421,407,812,29.5296461204668
422,550,813,17.0
423,761,817,13.416407864998739
424,979,817,18.973665961010276
425,396,819,29.966648127543394
426,989,819,18.110770276274835
427,999,819,17.0
428,96,820,24.596747752497688
429,1009,820,13.601470508735444
430,390,823,30.805843601498726
431,540,823,20.12461179749811
432,771,823,12.083045973594572
433,781,827,12.165525060596439
434,974,827,12.0
435,534,828,21.93171219946131
436,101,830,23.53720459187964
437,380,831,29.206163733020468
438,791,832,13.92838827718412
439,370,837,29.068883707497267
440,972,837,10.770329614269007
441,527,838,22.0
442,104,840,22.360679774997898
443,364,847,31.304951684997057
444,970,847,12.0
445,523,848,18.0
446,106,850,21.213203435596427
447,355,850,35.6931365951495
448,363,857,29.274562336608895
449,965,857,14.866068747318506
450,522,858,18.110770276274835
451,108,860,22.0
452,5,864,7.810249675906654
453,365,867,27.0
454,960,867,18.027756377319946
455,520,868,18.439088914585774
456,1119,868,9.0
457,111,870,25.0
458,8,874,12.041594578792296
459,366,877,27.85677655436824
460,954,877,23.0
461,517,878,15.524174696260024
462,1114,878,16.76305461424021
463,113,880,24.351591323771842
464,123,883,29.0
465,12,884,17.804493814764857
466,943,884,26.627053911388696
467,133,886,24.698178070456937
468,375,886,23.853720883753127
469,937,886,23.600847442411894
470,143,888,21.02379604162864
471,516,888,14.0
472,1116,888,15.231546211727817
473,20,889,17.88854381999832
474,931,889,17.46424919657298
475,103,890,13.0
476,153,890,17.88854381999832
477,30,891,15.811388300841896
478,385,891,16.76305461424021
479,40,892,13.92838827718412
480,163,893,14.866068747318506
481,50,894,12.083045973594572
482,60,896,9.848857801796104
483,173,896,10.63014581273465
484,395,896,8.54400374531753
485,198,897,6.0
486,208,897,6.0
487,218,897,6.0
488,70,898,7.0710678118654755
489,183,898,7.0710678118654755
490,228,898,6.082762530298219
